Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Target,Days_Since_Registration,Age,FamilySize,TotalSpent,SpentPerPerson,TotalPurchases,NumWebPurchases_Ratio,NumCatalogPurchases_Ratio,NumStorePurchases_Ratio,CampaignAcceptanceRate,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Unknown
25707.0,1,0,18,1.0,6.0,2.0,3.0,6.0,3.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,,41,2,21.0,10.5,4,0.25,0.0,0.75,0.0,True,False,False,False,False,False,False,True,False,False,False
59062.0,2,1,74,46.0,1.0,12.0,3.0,0.0,9.0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,4427.0,58,4,71.0,17.75,5,0.4,0.0,0.6,0.0,False,False,False,True,False,False,True,False,False,False,False
76624.0,0,1,68,411.0,106.0,147.0,54.0,115.0,66.0,1,5,10,7,1,1,0,0,0,0,0,3,11,1,,63,2,899.0,449.5,22,0.22727272727272727,0.45454545454545453,0.3181818181818182,0.2,False,True,False,False,False,False,False,True,False,False,False
66000.0,0,0,36,244.0,51.0,270.0,101.0,0.0,45.0,1,1,3,5,1,0,0,0,0,0,0,3,11,0,,78,1,711.0,711.0,9,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,False,False,True,False,False,False,False,False,True,False,False
27683.0,1,0,90,152.0,9.0,121.0,12.0,12.0,45.0,4,6,2,4,8,0,0,0,0,0,0,3,11,0,4763.0,47,2,351.0,175.5,12,0.5,0.16666666666666666,0.3333333333333333,0.0,False,False,False,True,False,False,False,False,True,False,False
1730.0,0,0,65,1.0,1.0,3.0,1.0,1.0,1.0,15,0,0,0,20,0,0,0,0,0,0,3,11,0,,54,1,8.0,8.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False
7500.0,1,0,63,10.0,17.0,18.0,8.0,26.0,40.0,4,3,2,2,9,0,0,0,0,0,0,3,11,0,4790.0,33,2,119.0,59.5,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,True,False,False,False,False,False,False,True,False,False,False
40521.0,1,1,82,12.0,0.0,5.0,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,3,11,0,4372.0,57,3,21.0,7.0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,False,True,False,False,False,False,False,False,True,False,False
20427.0,1,0,63,5.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,,52,2,10.0,5.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,True,False,False,False,False,True,False,False
65106.0,0,1,55,790.0,19.0,133.0,12.0,0.0,19.0,3,8,3,13,6,0,1,0,0,0,0,3,11,1,,50,2,973.0,486.5,24,0.3333333333333333,0.125,0.5416666666666666,0.2,False,True,False,False,False,False,True,False,False,False,False
69969.0,0,0,64,882.0,29.0,514.0,38.0,29.0,44.0,1,4,2,6,3,0,0,1,1,0,0,3,11,1,,60,1,1536.0,1536.0,12,0.3333333333333333,0.16666666666666666,0.5,0.4,False,False,False,True,False,False,True,False,False,False,False
67433.0,0,2,51,615.0,28.0,259.0,12.0,48.0,30.0,4,6,5,13,4,0,1,0,0,0,0,3,11,1,,73,3,992.0,330.66666,24,0.25,0.20833333333333334,0.5416666666666666,0.2,False,True,False,False,False,False,True,False,False,False,False
77766.0,0,1,97,1004.0,59.0,265.0,115.0,59.0,27.0,2,11,10,11,6,1,0,0,0,0,0,3,11,1,,58,2,1529.0,764.5,32,0.34375,0.3125,0.34375,0.2,False,False,False,True,False,False,True,False,False,False,False
74716.0,0,1,92,133.0,27.0,421.0,13.0,195.0,71.0,2,7,3,5,4,0,0,0,0,0,0,3,11,1,4153.0,53,2,860.0,430.0,15,0.4666666666666667,0.2,0.3333333333333333,0.0,False,True,False,False,False,False,True,False,False,False,False
68118.0,0,1,51,595.0,23.0,123.0,10.0,23.0,154.0,2,8,9,4,6,0,0,0,0,0,0,3,11,0,,62,2,928.0,464.0,21,0.38095238095238093,0.42857142857142855,0.19047619047619047,0.0,False,True,False,False,False,True,False,False,False,False,False
55158.0,1,1,72,293.0,0.0,87.0,4.0,11.0,,4,7,2,5,7,0,0,0,0,0,0,3,11,1,,55,3,395.0,131.66667,14,0.5,0.14285714285714285,0.35714285714285715,0.0,False,False,False,True,False,False,True,False,False,False,False
62972.0,0,1,39,313.0,15.0,47.0,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,3,11,1,4794.0,70,2,587.0,293.5,14,0.5,0.2857142857142857,0.21428571428571427,0.0,False,False,False,False,False,False,True,False,False,False,False
74190.0,0,1,49,151.0,81.0,86.0,168.0,91.0,64.0,2,4,2,11,2,0,0,0,0,0,0,3,11,1,3792.0,50,2,641.0,320.5,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,0.0,False,True,False,False,False,False,True,False,False,False,False
39356.0,1,1,21,15.0,0.0,2.0,0.0,0.0,6.0,1,1,0,2,6,1,0,0,0,0,0,3,11,1,,49,3,23.0,7.6666665,3,0.3333333333333333,0.0,0.6666666666666666,0.2,False,True,False,False,False,False,True,False,False,False,False
76653.0,0,0,91,736.0,63.0,946.0,219.0,189.0,126.0,1,4,7,11,2,0,0,1,1,0,0,3,11,1,,56,1,2279.0,2279.0,22,0.18181818181818182,0.3181818181818182,0.5,0.4,False,True,False,False,False,False,False,False,True,False,False
35860.0,1,1,37,15.0,0.0,8.0,4.0,2.0,20.0,2,1,1,2,5,1,0,0,0,0,0,3,11,0,,52,3,49.0,16.333334,4,0.25,0.25,0.5,0.2,False,False,False,True,False,True,False,False,False,False,False
90687.0,0,0,98,982.0,17.0,672.0,23.0,34.0,51.0,1,6,2,8,2,0,0,1,0,0,0,3,11,1,,42,1,1779.0,1779.0,16,0.375,0.125,0.5,0.2,False,False,False,True,False,True,False,False,False,False,False
73450.0,0,0,85,1142.0,51.0,415.0,90.0,69.0,37.0,1,7,8,11,3,1,0,0,1,0,0,3,11,1,4364.0,43,1,1804.0,1804.0,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,0.4,False,False,True,False,False,False,False,False,True,False,False
31454.0,1,1,40,436.0,0.0,11.0,0.0,0.0,9.0,3,2,0,3,8,0,0,0,0,0,0,3,11,0,4338.0,65,3,456.0,152.0,5,0.4,0.0,0.6,0.0,False,True,False,False,False,False,True,False,False,False,False
47139.0,1,1,2,46.0,0.0,12.0,0.0,2.0,23.0,2,2,1,2,7,0,0,0,0,0,0,3,11,0,3977.0,73,3,83.0,27.666666,5,0.4,0.2,0.4,0.0,False,True,False,False,False,False,False,True,False,False,False
83829.0,0,0,78,897.0,161.0,430.0,186.0,161.0,27.0,0,4,7,6,1,1,0,1,1,0,0,3,11,1,4274.0,50,1,1862.0,1862.0,17,0.23529411764705882,0.4117647058823529,0.35294117647058826,0.6,False,True,False,False,False,True,False,False,False,False,False
53378.0,1,1,41,489.0,6.0,152.0,8.0,6.0,132.0,10,9,4,6,8,0,0,0,0,0,0,3,11,1,,62,3,793.0,264.33334,19,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.0,False,False,False,True,False,False,True,False,False,False,False
19656.0,1,0,94,25.0,4.0,9.0,6.0,8.0,32.0,3,2,1,3,7,0,0,0,0,0,0,3,11,0,4282.0,55,2,84.0,42.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,True,False,False,False,False,False,False,True,False,False
45579.0,0,1,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,0,0,0,0,3,11,1,,77,2,183.0,91.5,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.0,False,False,False,True,False,False,True,False,False,False,False
85485.0,0,0,73,630.0,26.0,611.0,44.0,18.0,54.0,1,6,6,6,2,0,0,0,0,0,0,3,11,0,,67,1,1383.0,1383.0,18,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,False,False,False,False,False,False,True,False,False,False
55956.0,0,0,22,760.0,38.0,104.0,50.0,9.0,38.0,2,7,3,4,4,0,1,0,0,0,0,3,11,1,3946.0,81,1,999.0,999.0,14,0.5,0.21428571428571427,0.2857142857142857,0.2,False,True,False,False,False,False,True,False,False,False,False
64191.0,0,1,30,420.0,15.0,186.0,151.0,38.0,15.0,3,5,3,13,3,0,0,0,0,0,0,3,11,1,,62,2,825.0,412.5,21,0.23809523809523808,0.14285714285714285,0.6190476190476191,0.0,False,False,True,False,False,False,False,True,False,False,False
38808.0,1,0,21,125.0,17.0,52.0,3.0,19.0,30.0,4,5,1,4,8,1,0,0,0,0,0,3,11,0,,53,2,246.0,123.0,10,0.5,0.1,0.4,0.2,False,True,False,False,False,False,False,True,False,False,False
57183.0,1,1,51,464.0,5.0,64.0,7.0,0.0,70.0,8,9,1,7,8,0,0,0,0,0,0,3,11,0,,59,3,610.0,203.33333,17,0.5294117647058824,0.058823529411764705,0.4117647058823529,0.0,False,False,True,False,False,False,True,False,False,False,False
23748.0,1,0,97,6.0,6.0,29.0,12.0,15.0,8.0,3,2,1,3,8,0,0,0,0,0,0,3,11,0,,57,2,76.0,38.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,False,True,False,False,True,False,False,False,False,False
66303.0,0,1,56,1090.0,12.0,96.0,16.0,12.0,60.0,4,3,4,11,8,0,1,0,0,0,0,3,11,1,,54,2,1286.0,643.0,18,0.16666666666666666,0.2222222222222222,0.6111111111111112,0.2,False,True,False,False,False,False,True,False,False,False,False
37368.0,1,0,4,3.0,2.0,11.0,2.0,2.0,10.0,1,1,0,2,6,1,0,0,0,0,0,3,11,1,,50,2,30.0,15.0,3,0.3333333333333333,0.0,0.6666666666666666,0.2,False,False,True,False,False,False,True,False,False,False,False
40800.0,1,2,77,24.0,0.0,27.0,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,3,11,0,4495.0,61,4,99.0,24.75,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
71847.0,0,0,95,737.0,21.0,106.0,55.0,63.0,210.0,0,6,7,9,3,0,0,0,1,0,0,3,11,1,,47,1,1192.0,1192.0,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.2,False,True,False,False,False,True,False,False,False,False,False
46149.0,0,1,36,254.0,6.0,71.0,4.0,0.0,27.0,5,5,1,7,5,0,0,0,0,0,0,3,11,0,,50,2,362.0,181.0,13,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.0,False,True,False,False,False,False,True,False,False,False,False
78687.0,0,0,13,817.0,185.0,687.0,145.0,55.0,241.0,1,4,6,8,2,0,0,1,0,0,0,3,11,1,4610.0,42,1,2130.0,2130.0,18,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2,False,True,False,False,False,False,False,False,True,False,False
49118.0,0,0,90,620.0,54.0,239.0,99.0,98.0,119.0,2,9,7,10,7,0,1,0,0,1,0,3,11,1,,54,1,1229.0,1229.0,26,0.34615384615384615,0.2692307692307692,0.38461538461538464,0.4,False,False,False,False,False,True,False,False,False,False,False
37633.0,1,1,49,13.0,4.0,20.0,0.0,0.0,1.0,2,1,0,3,9,0,0,0,0,0,0,3,11,0,,68,3,38.0,12.666667,4,0.25,0.0,0.75,0.0,False,False,False,True,False,False,True,False,False,False,False
39767.0,0,0,18,113.0,61.0,204.0,34.0,26.0,47.0,2,7,1,7,8,0,0,0,0,0,0,3,11,1,,74,1,485.0,485.0,15,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.0,False,False,True,False,False,False,False,False,True,False,False
26997.0,0,0,89,7.0,23.0,78.0,133.0,49.0,144.0,2,4,2,5,7,0,0,0,0,0,0,3,11,0,4730.0,74,1,434.0,434.0,11,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.0,True,False,False,False,False,False,True,False,False,False,False
33986.0,1,0,43,16.0,2.0,18.0,2.0,1.0,5.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,,55,2,44.0,22.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,True,False,False,False,False,False
57091.0,0,1,82,462.0,0.0,24.0,6.0,0.0,4.0,2,9,2,5,7,0,1,0,0,0,0,3,11,1,,53,2,496.0,248.0,16,0.5625,0.125,0.3125,0.2,False,False,False,True,False,False,True,False,False,False,False
46831.0,1,1,84,22.0,2.0,10.0,6.0,4.0,34.0,2,1,2,2,4,0,0,0,0,0,0,3,11,0,4278.0,56,3,78.0,26.0,5,0.2,0.4,0.4,0.0,False,False,False,False,False,False,True,False,False,False,False
83151.0,0,0,80,968.0,147.0,842.0,137.0,42.0,210.0,1,5,7,10,2,1,0,1,1,0,0,3,11,1,4221.0,53,1,2346.0,2346.0,22,0.22727272727272727,0.3181818181818182,0.45454545454545453,0.6,False,False,True,False,False,False,True,False,False,False,False
52531.0,0,0,68,283.0,112.0,151.0,51.0,72.0,125.0,2,7,2,10,6,0,0,0,0,0,0,3,11,1,,54,1,794.0,794.0,19,0.3684210526315789,0.10526315789473684,0.5263157894736842,0.0,False,True,False,False,False,False,True,False,False,False,False
15759.0,0,0,12,1.0,2.0,5.0,6.0,0.0,3.0,1,1,0,2,7,0,0,0,0,0,0,3,11,1,4367.0,69,1,17.0,17.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,True,False,False,False,False,True,False,False,False,False
22804.0,1,0,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,,54,2,26.0,13.0,4,0.5,0.0,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
43050.0,1,0,10,30.0,5.0,24.0,6.0,3.0,8.0,2,2,0,4,5,0,0,0,0,0,0,3,11,0,,52,2,76.0,38.0,6,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,False,False,False,True,False,False,False,False
42997.0,1,1,91,4.0,0.0,5.0,0.0,1.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,4303.0,48,3,15.0,5.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,False,False,False,True,False,False,False,True,False,False,False
48918.0,1,1,21,52.0,0.0,9.0,0.0,0.0,1.0,2,1,0,4,4,0,0,0,0,0,0,3,11,0,3793.0,62,3,62.0,20.666666,5,0.2,0.0,0.8,0.0,False,False,False,True,False,False,False,True,False,False,False
60033.0,0,1,28,62.0,1.0,57.0,19.0,11.0,48.0,2,2,1,5,2,0,0,0,0,0,0,3,11,0,,71,2,198.0,99.0,8,0.25,0.125,0.625,0.0,False,False,True,False,False,False,False,False,True,False,False
34043.0,1,0,97,20.0,2.0,14.0,3.0,0.0,10.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,,47,2,49.0,24.5,4,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,False,True,False,False
57811.0,0,1,49,545.0,7.0,114.0,37.0,21.0,78.0,5,7,2,11,5,0,1,0,0,0,0,3,11,1,,59,2,802.0,401.0,20,0.35,0.1,0.55,0.2,False,True,False,False,False,False,False,False,True,False,False
78569.0,0,0,14,558.0,79.0,622.0,207.0,175.0,95.0,1,4,6,4,1,0,0,1,0,0,0,3,11,1,,79,1,1736.0,1736.0,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2,False,True,False,False,False,False,True,False,False,False,False
7500.0,1,1,5,6.0,5.0,4.0,13.0,4.0,25.0,4,2,1,3,6,0,0,0,0,0,0,3,11,1,,47,3,57.0,19.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
157733.0,1,0,37,39.0,1.0,9.0,2.0,0.0,,0,1,0,1,1,0,0,0,0,0,0,3,11,0,4400.0,54,2,51.0,25.5,2,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,False,True,False,False
94384.0,0,0,62,1111.0,24.0,790.0,160.0,45.0,172.0,0,5,8,5,2,0,1,1,1,0,0,3,11,1,4403.0,72,1,2302.0,2302.0,18,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.6,False,True,False,False,False,False,False,False,True,False,False
23148.0,0,0,83,4.0,6.0,8.0,6.0,3.0,10.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,,40,1,37.0,37.0,5,0.4,0.0,0.6,0.0,False,False,False,False,False,False,True,False,False,False,False
44267.0,1,1,48,183.0,5.0,65.0,3.0,5.0,49.0,5,5,2,4,9,0,0,0,0,0,0,3,11,1,,55,3,310.0,103.333336,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,False,True,False,False,False,True,False,False,False,False,False
71626.0,0,0,94,546.0,72.0,376.0,94.0,145.0,72.0,1,5,5,8,3,0,1,0,0,0,0,3,11,0,4851.0,46,1,1305.0,1305.0,18,0.2777777777777778,0.2777777777777778,0.4444444444444444,0.2,False,True,False,False,False,False,True,False,False,False,False
60894.0,0,1,61,606.0,7.0,155.0,10.0,0.0,54.0,5,10,3,8,7,0,0,0,0,0,0,3,11,1,,59,2,832.0,416.0,21,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.0,False,True,False,False,False,False,False,False,True,False,False
50200.0,1,1,70,266.0,6.0,51.0,8.0,6.0,64.0,6,7,1,5,8,0,0,0,0,0,0,3,11,0,4433.0,49,3,401.0,133.66667,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,False,True,False,False,False,False,False,False,True,False,False
81051.0,0,0,43,1142.0,29.0,249.0,38.0,29.0,14.0,1,5,5,12,2,0,1,1,0,0,0,3,11,1,,60,1,1501.0,1501.0,22,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.4,False,False,False,True,False,False,True,False,False,False,False
65169.0,0,0,23,34.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,1,0,1,1,1,0,3,11,1,,43,1,149.0,149.0,27,0.37037037037037035,0.14814814814814814,0.48148148148148145,0.8,False,True,False,False,False,False,True,False,False,False,False
59868.0,0,1,37,771.0,51.0,154.0,54.0,10.0,154.0,7,11,2,12,6,0,0,0,0,0,0,3,11,1,,53,2,1194.0,597.0,25,0.44,0.08,0.48,0.0,False,True,False,False,False,False,False,False,True,False,False
65695.0,0,1,50,371.0,32.0,189.0,0.0,58.0,6.0,2,5,4,10,4,0,0,0,0,0,0,3,11,0,,65,2,656.0,328.0,19,0.2631578947368421,0.21052631578947367,0.5263157894736842,0.0,False,False,False,True,False,False,True,False,False,False,False
64857.0,0,0,78,556.0,14.0,717.0,210.0,0.0,43.0,1,7,5,10,4,0,0,0,0,0,0,3,11,1,,69,1,1540.0,1540.0,22,0.3181818181818182,0.22727272727272727,0.45454545454545453,0.0,False,False,True,False,False,False,False,True,False,False,False
45143.0,0,1,74,202.0,5.0,74.0,11.0,5.0,14.0,3,6,1,5,7,0,0,0,0,0,0,3,11,1,,60,2,311.0,155.5,12,0.5,0.08333333333333333,0.4166666666666667,0.0,False,False,True,False,False,False,False,False,True,False,False
74805.0,0,1,14,209.0,162.0,209.0,41.0,162.0,37.0,5,4,7,10,2,0,0,0,0,0,0,3,11,1,4334.0,70,2,820.0,410.0,21,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.0,False,False,False,False,False,False,False,False,True,False,False
59060.0,1,0,77,35.0,40.0,111.0,36.0,40.0,12.0,3,3,1,7,4,0,0,0,0,0,0,3,11,0,3826.0,36,2,274.0,137.0,11,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.0,False,False,False,False,False,False,True,False,False,False,False
27238.0,1,1,39,37.0,0.0,17.0,0.0,0.0,3.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,,63,3,57.0,19.0,6,0.5,0.0,0.5,0.0,False,False,False,True,False,False,False,True,False,False,False
47009.0,0,1,89,171.0,45.0,73.0,59.0,10.0,90.0,4,3,2,8,4,0,0,0,0,0,0,3,11,0,4486.0,60,2,448.0,224.0,13,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.0,False,True,False,False,False,False,False,False,True,False,False
46094.0,1,1,62,12.0,2.0,20.0,3.0,2.0,88.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,3852.0,52,3,127.0,42.333332,4,0.25,0.0,0.75,0.0,False,False,False,False,False,False,True,False,False,False,False
40321.0,1,1,59,44.0,4.0,21.0,6.0,0.0,27.0,2,3,0,3,7,0,0,0,0,0,0,3,11,0,,53,3,102.0,34.0,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
37235.0,1,0,68,20.0,2.0,9.0,4.0,6.0,20.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,4129.0,41,2,61.0,30.5,4,0.25,0.25,0.5,0.0,False,True,False,False,False,False,False,False,True,False,False
81843.0,0,0,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,0,0,0,0,0,3,11,1,,65,1,1643.0,1643.0,26,0.19230769230769232,0.34615384615384615,0.46153846153846156,0.0,False,False,True,False,False,False,True,False,False,False,False
46692.0,0,1,37,170.0,6.0,97.0,24.0,12.0,88.0,3,6,1,5,6,0,0,0,0,0,0,3,11,1,4339.0,67,2,397.0,198.5,12,0.5,0.08333333333333333,0.4166666666666667,0.0,False,False,True,False,False,False,False,False,True,False,False
77382.0,0,1,36,491.0,48.0,231.0,112.0,105.0,134.0,2,5,7,12,1,0,0,1,0,0,0,3,11,1,3949.0,57,2,1121.0,560.5,24,0.20833333333333334,0.2916666666666667,0.5,0.2,False,True,False,False,False,False,False,False,True,False,False
37774.0,2,0,28,173.0,8.0,107.0,7.0,2.0,176.0,4,7,2,3,9,1,0,0,0,0,1,3,11,1,4793.0,48,3,473.0,157.66667,12,0.5833333333333334,0.16666666666666666,0.25,0.2,False,True,False,False,False,False,False,True,False,False,False
18393.0,1,0,2,7.0,10.0,13.0,16.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,,51,2,50.0,25.0,6,0.5,0.0,0.5,0.0,True,False,False,False,False,False,True,False,False,False,False
72828.0,0,1,17,1205.0,0.0,235.0,19.0,14.0,205.0,6,6,3,13,7,0,0,0,0,0,0,3,11,1,,63,2,1678.0,839.0,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,0.0,False,False,True,False,False,False,True,False,False,False,False
24711.0,0,0,86,10.0,7.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,,43,1,58.0,58.0,6,0.5,0.0,0.5,0.0,False,True,False,False,False,False,True,False,False,False,False
45503.0,1,0,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,,50,2,170.0,85.0,8,0.375,0.125,0.5,0.0,False,False,False,True,False,False,True,False,False,False,False
6560.0,0,0,2,67.0,11.0,26.0,4.0,3.0,262.0,0,1,0,1,17,0,0,0,0,0,0,3,11,0,4150.0,43,1,373.0,373.0,2,0.5,0.0,0.5,0.0,False,False,True,False,False,False,False,True,False,False,False
71604.0,0,0,3,345.0,53.0,528.0,98.0,75.0,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1,,80,1,1196.0,1196.0,16,0.5,0.1875,0.3125,0.2,False,False,False,True,False,False,False,False,True,False,False
27244.0,1,0,84,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,3947.0,46,2,101.0,50.5,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,True,False,False,False,False,True,False,False,False,False
48752.0,1,1,8,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,4515.0,56,3,316.0,105.333336,12,0.5,0.08333333333333333,0.4166666666666667,0.0,False,True,False,False,False,False,True,False,False,False,False
71434.0,0,1,4,711.0,36.0,217.0,172.0,96.0,168.0,3,7,4,7,4,0,1,0,1,0,0,3,11,1,,63,2,1400.0,700.0,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.4,False,True,False,False,False,False,True,False,False,False,False
90842.0,0,0,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0,,77,1,1424.0,1424.0,26,0.15384615384615385,0.34615384615384615,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
88097.0,1,0,24,163.0,0.0,480.0,0.0,126.0,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1,,47,2,844.0,422.0,19,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.6,False,False,True,False,False,False,True,False,False,False,False
51948.0,0,1,51,,33.0,54.0,71.0,30.0,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0,,50,2,229.0,114.5,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.0,False,True,False,False,False,False,True,False,False,False,False
71853.0,0,0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,4279.0,43,1,1149.0,1149.0,16,0.125,0.5,0.375,0.0,False,True,False,False,False,False,False,False,True,False,False
35876.0,0,0,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,,42,1,129.0,129.0,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,False,False,True,False,False,False,True,False,False,False,False
40049.0,0,1,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,1,,73,2,32.0,16.0,4,0.25,0.0,0.75,0.0,False,True,False,False,False,False,False,False,False,True,False
39660.0,1,0,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,0,4641.0,43,2,299.0,149.5,11,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0,False,True,False,False,False,False,False,True,False,False,False
50127.0,0,1,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,1,,63,2,320.0,160.0,12,0.4166666666666667,0.08333333333333333,0.5,0.2,False,True,False,False,False,False,False,False,True,False,False
43263.0,0,1,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,1,,48,2,441.0,220.5,13,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.0,False,False,True,False,False,False,True,False,False,False,False
62845.0,1,1,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1,4852.0,76,3,1178.0,392.66666,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.2,False,False,True,False,False,False,True,False,False,False,False
18929.0,0,0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,,35,1,85.0,85.0,5,0.2,0.0,0.8,0.0,False,True,False,False,False,False,True,False,False,False,False
24367.0,1,0,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,,43,2,24.0,12.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,True,False,False,False,False,False,False,True,False,False,False
33249.0,1,0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,,50,2,112.0,56.0,6,0.3333333333333333,0.16666666666666666,0.5,0.0,False,True,False,False,False,False,False,True,False,False,False
26887.0,0,1,27,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,4221.0,66,2,30.0,15.0,4,0.25,0.0,0.75,0.0,False,False,False,False,False,False,True,False,False,False,False
