ID,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Target,Days_Since_Registration,Age,FamilySize,YearsSinceRegistration,TotalSpend,TotalAcceptedCampaigns,TotalPurchases,WebProportion,CatalogProportion,StoreProportion,WebConversionRatio,ChildAdultRatio,IncomePerMember,HasChildren,TotalSpent,WinesRatio,FruitsRatio,MeatProductsRatio,FishProductsRatio,SweetProductsRatio,GoldProdsRatio,SpentPerPerson,SpendingVolatility,WebRatio,CatalogRatio,StoreRatio,AvgBasketSize,WebEngagementRatio,CampaignAcceptanceRate,TenureYears,PurchaseFrequency,DealRatio,RecencyRatio,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Education_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_Unknown,Age_x_Income,WebEngagement_x_Age
8749,37235.0,1,0,68,20.0,2.0,9.0,4.0,6.0,20.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,4129,41,2,11.304585900068446,61.0,0,4,0.25,0.25,0.5,0.25,1.0,18617.5,1,61.0,0.32786885,0.032786883,0.14754099,0.06557377,0.09836066,0.32786885,30.5,7.960318,0.25,0.25,0.5,15.25,4.0,0.0,11.304585900068446,0.35383870186485833,0.25,0.016468878663114556,False,True,False,False,False,False,False,False,True,False,False,1526.635,1.64
1650,81843.0,0,0,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,0,0,0,0,0,3,11,1,4335,65,1,11.868583162217659,1643.0,0,26,0.19230769230769232,0.34615384615384615,0.46153846153846156,1.6666666666666667,0.0,81843.0,0,1643.0,0.4741327,0.052343275,0.32684115,0.020693853,0.04199635,0.0839927,1643.0,309.08212,0.19230769230769232,0.34615384615384615,0.46153846153846156,63.19230769230769,0.6,0.0,11.868583162217659,2.1906574394463667,0.038461538461538464,0.0029988465974625142,False,False,True,False,False,False,True,False,False,False,False,5319.795,0.39
10377,46692.0,0,1,37,170.0,6.0,97.0,24.0,12.0,88.0,3,6,1,5,6,0,0,0,0,0,0,3,11,1,4339,67,2,11.879534565366187,397.0,0,12,0.5,0.08333333333333333,0.4166666666666667,1.0,1.0,23346.0,1,397.0,0.4282116,0.01511335,0.24433249,0.0604534,0.0302267,0.22166246,198.5,64.09498,0.5,0.08333333333333333,0.4166666666666667,33.083333333333336,1.0,0.0,11.879534565366187,1.0101405853883383,0.25,0.008527310440193593,False,False,True,False,False,False,False,False,True,False,False,3128.364,0.67
9206,77382.0,0,1,36,491.0,48.0,231.0,112.0,105.0,134.0,2,5,7,12,1,0,0,1,0,0,0,3,11,1,3949,57,2,10.811772758384668,1121.0,1,24,0.20833333333333334,0.2916666666666667,0.5,5.0,1.0,38691.0,1,1121.0,0.43800178,0.04281891,0.20606601,0.099910796,0.09366637,0.11953613,560.5,160.51843,0.20833333333333334,0.2916666666666667,0.5,46.708333333333336,0.2,0.2,10.811772758384668,2.219802481640922,0.08333333333333333,0.009116231957457584,False,True,False,False,False,False,False,False,True,False,False,4410.774,0.114
10971,37774.0,2,0,28,173.0,8.0,107.0,7.0,2.0,176.0,4,7,2,3,9,1,0,0,0,0,1,3,11,1,4793,48,3,13.122518822724162,473.0,1,12,0.5833333333333334,0.16666666666666666,0.25,0.7777777777777778,2.0,12591.333333333334,1,473.0,0.36575052,0.016913319,0.22621565,0.014799154,0.0042283298,0.37209302,157.66667,83.88425,0.5833333333333334,0.16666666666666666,0.25,39.416666666666664,1.2857142857142858,0.2,13.122518822724162,0.9144585854370957,0.3333333333333333,0.0058418527018568745,False,True,False,False,False,False,False,True,False,False,False,1813.152,0.6171428571428572
6398,18393.0,1,0,2,7.0,10.0,13.0,16.0,0.0,4.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,4335,51,2,11.868583162217659,50.0,0,6,0.5,0.0,0.5,0.375,1.0,9196.5,1,50.0,0.14,0.2,0.26,0.32,0.0,0.08,25.0,5.8878407,0.5,0.0,0.5,8.333333333333334,2.6666666666666665,0.0,11.868583162217659,0.5055363321799308,0.3333333333333333,0.000461361014994233,True,False,False,False,False,False,True,False,False,False,False,938.043,1.36
9212,72828.0,0,1,17,1205.0,0.0,235.0,19.0,14.0,205.0,6,6,3,13,7,0,0,0,0,0,0,3,11,1,4335,63,2,11.868583162217659,1678.0,0,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,0.8571428571428571,1.0,36414.0,1,1678.0,0.7181168,0.0,0.14004767,0.011323004,0.008343265,0.12216925,839.0,464.87662,0.2727272727272727,0.13636363636363635,0.5909090909090909,76.27272727272727,1.1666666666666667,0.0,11.868583162217659,1.8536332179930797,0.2727272727272727,0.00392156862745098,False,False,True,False,False,False,True,False,False,False,False,4588.164,0.735
7937,24711.0,0,0,86,10.0,7.0,25.0,6.0,3.0,7.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,4335,43,1,11.868583162217659,58.0,0,6,0.5,0.0,0.5,0.42857142857142855,0.0,24711.0,0,58.0,0.1724138,0.12068965,0.43103448,0.10344828,0.05172414,0.12068965,58.0,7.840068,0.5,0.0,0.5,9.666666666666666,2.3333333333333335,0.0,11.868583162217659,0.5055363321799308,0.16666666666666666,0.01983852364475202,False,True,False,False,False,False,True,False,False,False,False,1062.573,1.0033333333333334
839,45503.0,1,0,54,97.0,4.0,44.0,6.0,1.0,18.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,4335,50,2,11.868583162217659,170.0,0,8,0.375,0.125,0.5,0.6,1.0,22751.5,1,170.0,0.57058823,0.023529412,0.25882354,0.03529412,0.005882353,0.105882354,85.0,37.162704,0.375,0.125,0.5,21.25,1.6666666666666667,0.0,11.868583162217659,0.6740484429065744,0.125,0.01245674740484429,False,False,False,True,False,False,True,False,False,False,False,2275.15,0.8333333333333335
4246,6560.0,0,0,2,67.0,11.0,26.0,4.0,3.0,262.0,0,1,0,1,17,0,0,0,0,0,0,3,11,0,4150,43,1,11.36208076659822,373.0,0,2,0.5,0.0,0.5,0.058823529411764705,0.0,6560.0,0,373.0,0.17962466,0.029490616,0.06970509,0.010723861,0.008042895,0.70241284,373.0,100.763916,0.5,0.0,0.5,186.5,17.0,0.0,11.36208076659822,0.17602409638554217,0.0,0.00048192771084337347,False,False,True,False,False,False,False,True,False,False,False,282.08,7.31
158,71604.0,0,0,3,345.0,53.0,528.0,98.0,75.0,97.0,1,8,3,5,4,1,0,0,0,0,0,3,11,1,4335,80,1,11.868583162217659,1196.0,1,16,0.5,0.1875,0.3125,2.0,0.0,71604.0,0,1196.0,0.28846154,0.04431438,0.44147158,0.0819398,0.06270903,0.08110368,1196.0,193.31494,0.5,0.1875,0.3125,74.75,0.5,0.2,11.868583162217659,1.3480968858131488,0.0625,0.0006920415224913495,False,False,False,True,False,False,False,False,True,False,False,5728.32,0.4
4832,27244.0,1,0,84,6.0,5.0,17.0,3.0,24.0,46.0,2,2,2,2,7,0,0,0,0,0,0,3,11,0,3947,46,2,10.806297056810404,101.0,0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,13622.0,1,101.0,0.05940594,0.04950495,0.16831683,0.02970297,0.23762377,0.45544556,50.5,16.436747,0.3333333333333333,0.3333333333333333,0.3333333333333333,16.833333333333332,3.5,0.0,10.806297056810404,0.555231821636686,0.3333333333333333,0.021281986318723082,False,True,False,False,False,False,True,False,False,False,False,1253.224,1.61
5621,48752.0,1,1,8,73.0,57.0,100.0,71.0,15.0,0.0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,4515,56,3,12.361396303901437,316.0,0,12,0.5,0.08333333333333333,0.4166666666666667,0.6666666666666666,2.0,16250.666666666666,1,316.0,0.23101266,0.18037975,0.3164557,0.22468354,0.047468353,0.0,105.333336,37.950848,0.5,0.08333333333333333,0.4166666666666667,26.333333333333332,1.5,0.0,12.361396303901437,0.970764119601329,0.4166666666666667,0.0017718715393133999,False,True,False,False,False,False,True,False,False,False,False,2730.112,0.84
1945,71434.0,0,1,4,711.0,36.0,217.0,172.0,96.0,168.0,3,7,4,7,4,0,1,0,1,0,0,3,11,1,4335,63,2,11.868583162217659,1400.0,2,18,0.3888888888888889,0.2222222222222222,0.3888888888888889,1.75,1.0,35717.0,1,1400.0,0.50785714,0.025714286,0.155,0.122857146,0.068571426,0.12,700.0,242.59569,0.3888888888888889,0.2222222222222222,0.3888888888888889,77.77777777777777,0.5714285714285714,0.4,11.868583162217659,1.5166089965397924,0.16666666666666666,0.000922722029988466,False,True,False,False,False,False,True,False,False,False,False,4500.342,0.36
5147,90842.0,0,0,57,774.0,70.0,118.0,182.0,187.0,93.0,1,4,9,13,1,0,0,0,0,0,0,3,11,0,4335,77,1,11.868583162217659,1424.0,0,26,0.15384615384615385,0.34615384615384615,0.5,4.0,0.0,90842.0,0,1424.0,0.54353935,0.049157303,0.08286517,0.12780899,0.13132022,0.06530899,1424.0,267.08774,0.15384615384615385,0.34615384615384615,0.5,54.76923076923077,0.25,0.0,11.868583162217659,2.1906574394463667,0.038461538461538464,0.01314878892733564,False,True,False,False,False,False,False,True,False,False,False,6994.834,0.1925
2535,88097.0,1,0,24,163.0,0.0,480.0,0.0,126.0,75.0,1,6,5,8,9,0,1,1,1,0,0,3,11,1,4335,47,2,11.868583162217659,844.0,3,19,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.6666666666666666,1.0,44048.5,1,844.0,0.19312796,0.0,0.5687204,0.0,0.1492891,0.08886256,422.0,178.74414,0.3157894736842105,0.2631578947368421,0.42105263157894735,44.421052631578945,1.5,0.6,11.868583162217659,1.6008650519031142,0.05263157894736842,0.005536332179930796,False,False,True,False,False,False,True,False,False,False,False,4140.559,0.705
11039,51948.0,0,1,51,173.0,33.0,54.0,71.0,30.0,41.0,2,5,2,4,5,0,0,0,0,0,0,3,11,0,4335,50,2,11.868583162217659,402.0,0,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,1.0,1.0,25974.0,1,402.0,0.43034825,0.08208955,0.13432837,0.17661692,0.07462686,0.10199005,201.0,54.07772,0.45454545454545453,0.18181818181818182,0.36363636363636365,36.54545454545455,1.0,0.0,11.868583162217659,0.9268166089965398,0.18181818181818182,0.011764705882352941,False,True,False,False,False,False,True,False,False,False,False,2597.4,0.5
9495,71853.0,0,0,29,358.0,108.0,413.0,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,3,11,0,4279,43,1,11.715263518138261,1149.0,0,16,0.125,0.5,0.375,2.0,0.0,71853.0,0,1149.0,0.3115753,0.09399478,0.35944298,0.122715406,0.08442123,0.027850304,1149.0,155.35605,0.125,0.5,0.375,71.8125,0.5,0.0,11.715263518138261,1.3657396587987847,0.0625,0.006777284412245852,False,True,False,False,False,False,False,False,True,False,False,3089.679,0.215
9635,35876.0,0,0,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,4335,42,1,11.868583162217659,129.0,0,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5,0.0,35876.0,0,129.0,0.5116279,0.015503876,0.31007752,0.031007752,0.023255814,0.10852713,129.0,26.105555,0.42857142857142855,0.14285714285714285,0.42857142857142855,18.428571428571427,2.0,0.0,11.868583162217659,0.5897923875432526,0.14285714285714285,0.0029988465974625142,False,False,True,False,False,False,True,False,False,False,False,1506.792,0.84
2173,40049.0,0,1,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,0,0,0,0,0,0,3,11,1,4335,73,2,11.868583162217659,32.0,0,4,0.25,0.0,0.75,0.16666666666666666,1.0,20024.5,1,32.0,0.40625,0.1875,0.21875,0.0,0.09375,0.09375,16.0,4.5018516,0.25,0.0,0.75,8.0,6.0,0.0,11.868583162217659,0.3370242214532872,0.25,0.00530565167243368,False,True,False,False,False,False,False,False,False,True,False,2923.577,4.38
942,39660.0,1,0,36,139.0,13.0,78.0,20.0,13.0,36.0,3,7,1,3,9,0,0,0,0,0,0,3,11,0,4641,43,2,12.706365503080082,299.0,0,11,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.7777777777777778,1.0,19830.0,1,299.0,0.46488294,0.04347826,0.26086956,0.06688963,0.04347826,0.12040134,149.5,50.077606,0.6363636363636364,0.09090909090909091,0.2727272727272727,27.181818181818183,1.2857142857142858,0.0,12.706365503080082,0.8657078215901746,0.2727272727272727,0.007756948933419522,False,True,False,False,False,False,False,True,False,False,False,1705.38,0.5528571428571429
9386,50127.0,0,1,88,274.0,0.0,21.0,4.0,6.0,15.0,1,5,1,6,6,0,1,0,0,0,0,3,11,1,4335,63,2,11.868583162217659,320.0,1,12,0.4166666666666667,0.08333333333333333,0.5,0.8333333333333334,1.0,25063.5,1,320.0,0.85625,0.0,0.065625,0.0125,0.01875,0.046875,160.0,108.3765,0.4166666666666667,0.08333333333333333,0.5,26.666666666666668,1.2,0.2,11.868583162217659,1.0110726643598615,0.08333333333333333,0.02029988465974625,False,True,False,False,False,False,False,False,True,False,False,3158.001,0.7559999999999999
5510,43263.0,0,1,2,262.0,6.0,61.0,0.0,10.0,102.0,3,5,2,6,5,0,0,0,0,0,0,3,11,1,4335,48,2,11.868583162217659,441.0,0,13,0.38461538461538464,0.15384615384615385,0.46153846153846156,1.0,1.0,21631.5,1,441.0,0.5941043,0.013605442,0.138322,0.0,0.022675738,0.23129252,220.5,100.490295,0.38461538461538464,0.15384615384615385,0.46153846153846156,33.92307692307692,1.0,0.0,11.868583162217659,1.0953287197231834,0.23076923076923078,0.000461361014994233,False,False,True,False,False,False,True,False,False,False,False,2076.624,0.48
873,62845.0,1,1,3,1099.0,0.0,45.0,0.0,0.0,34.0,11,3,4,10,8,0,1,0,0,0,0,3,11,1,4852,76,3,13.284052019164955,1178.0,1,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,0.375,2.0,20948.333333333332,1,1178.0,0.9329372,0.0,0.03820034,0.0,0.0,0.028862478,392.66666,442.6514,0.17647058823529413,0.23529411764705882,0.5882352941176471,69.29411764705883,2.6666666666666665,0.2,13.284052019164955,1.279730008244023,0.6470588235294118,0.0006183017312448475,False,False,True,False,False,False,True,False,False,False,False,4776.22,2.0266666666666664
2253,18929.0,0,0,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,4335,35,1,11.868583162217659,85.0,0,5,0.2,0.0,0.8,0.16666666666666666,0.0,18929.0,0,85.0,0.3764706,0.0,0.09411765,0.27058825,0.047058824,0.21176471,85.0,12.270561,0.2,0.0,0.8,17.0,6.0,0.0,11.868583162217659,0.421280276816609,0.2,0.0034602076124567475,False,True,False,False,False,False,True,False,False,False,False,662.515,2.1
5181,24367.0,1,0,58,2.0,4.0,2.0,0.0,11.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,4335,43,2,11.868583162217659,24.0,0,3,0.3333333333333333,0.0,0.6666666666666666,0.1111111111111111,1.0,12183.5,1,24.0,0.083333336,0.16666667,0.083333336,0.0,0.45833334,0.20833333,12.0,3.847077,0.3333333333333333,0.0,0.6666666666666666,8.0,9.0,0.0,11.868583162217659,0.2527681660899654,0.3333333333333333,0.013379469434832756,True,False,False,False,False,False,False,True,False,False,False,1047.781,3.87
979,33249.0,1,0,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,0,0,0,0,3,11,0,4335,50,2,11.868583162217659,112.0,0,6,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,1.0,16624.5,1,112.0,0.05357143,0.08928572,0.1875,0.16964285,0.125,0.375,56.0,12.706953,0.3333333333333333,0.16666666666666666,0.5,18.666666666666668,3.0,0.0,11.868583162217659,0.5055363321799308,0.3333333333333333,0.0025374855824682814,False,True,False,False,False,False,False,True,False,False,False,1662.45,1.5
10390,26887.0,0,1,27,6.0,7.0,4.0,3.0,4.0,6.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,4221,66,2,11.5564681724846,30.0,0,4,0.25,0.0,0.75,0.16666666666666666,1.0,13443.5,1,30.0,0.2,0.23333333,0.13333334,0.1,0.13333334,0.2,15.0,1.5491934,0.25,0.0,0.75,7.5,6.0,0.0,11.5564681724846,0.34612651030561475,0.25,0.006396588486140725,False,False,False,False,False,False,True,False,False,False,False,1774.542,3.96
4698,50150.0,0,0,32,135.0,46.0,92.0,65.0,61.0,11.0,2,5,2,7,5,0,0,0,0,0,0,3,11,0,4335,42,1,11.868583162217659,410.0,0,14,0.35714285714285715,0.14285714285714285,0.5,1.0,0.0,50150.0,0,410.0,0.3292683,0.11219512,0.22439024,0.15853658,0.1487805,0.026829269,410.0,42.08404,0.35714285714285715,0.14285714285714285,0.5,29.285714285714285,1.0,0.0,11.868583162217659,1.1795847750865052,0.14285714285714285,0.007381776239907728,False,False,False,True,False,False,True,False,False,False,False,2106.3,0.42
7793,62061.0,0,1,12,641.0,7.0,84.0,0.0,30.0,38.0,3,10,4,7,6,0,1,0,0,0,0,3,11,1,4335,49,2,11.868583162217659,800.0,1,21,0.47619047619047616,0.19047619047619047,0.3333333333333333,1.6666666666666667,1.0,31030.5,1,800.0,0.80125,0.00875,0.105,0.0,0.0375,0.0475,400.0,250.4649,0.47619047619047616,0.19047619047619047,0.3333333333333333,38.095238095238095,0.6,0.2,11.868583162217659,1.7693771626297579,0.14285714285714285,0.002768166089965398,False,True,False,False,False,False,False,False,True,False,False,3040.989,0.294
1745,85696.0,0,0,88,714.0,76.0,395.0,116.0,0.0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,1,4432,63,1,12.134154688569472,1313.0,0,19,0.21052631578947367,0.3157894736842105,0.47368421052631576,4.0,0.0,85696.0,0,1313.0,0.54379284,0.05788271,0.30083779,0.08834729,0.0,0.009139376,1313.0,282.08823,0.21052631578947367,0.3157894736842105,0.47368421052631576,69.10526315789474,0.25,0.0,12.134154688569472,1.5658280685920578,0.05263157894736842,0.019855595667870037,False,False,False,True,False,True,False,False,False,False,False,5398.848,0.1575
10590,76542.0,0,0,91,794.0,73.0,573.0,0.0,29.0,14.0,1,4,8,10,2,0,0,0,0,0,0,3,11,0,4335,69,1,11.868583162217659,1483.0,0,22,0.18181818181818182,0.36363636363636365,0.45454545454545453,2.0,0.0,76542.0,0,1483.0,0.5354012,0.049224544,0.38637897,0.0,0.019554956,0.009440323,1483.0,346.00082,0.18181818181818182,0.36363636363636365,0.45454545454545453,67.4090909090909,0.5,0.0,11.868583162217659,1.8536332179930797,0.045454545454545456,0.0209919261822376,False,False,False,True,False,False,False,False,True,False,False,5281.398,0.345
5080,70515.0,0,0,12,420.0,0.0,452.0,182.0,64.0,140.0,1,6,6,4,2,0,0,0,0,0,0,3,11,1,4335,32,1,11.868583162217659,1258.0,0,16,0.375,0.375,0.25,3.0,0.0,70515.0,0,1258.0,0.3338633,0.0,0.35930046,0.14467409,0.050874405,0.11128776,1258.0,186.42067,0.375,0.375,0.25,78.625,0.3333333333333333,0.0,11.868583162217659,1.3480968858131488,0.0625,0.002768166089965398,False,True,False,False,False,False,False,True,False,False,False,2256.48,0.10666666666666666
8369,18227.0,1,0,21,1.0,2.0,7.0,4.0,3.0,11.0,1,0,1,2,8,0,0,0,0,0,0,3,11,0,4638,38,2,12.698151950718685,28.0,0,3,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,9113.5,1,28.0,0.035714287,0.071428575,0.25,0.14285715,0.10714286,0.39285713,14.0,3.7237973,0.0,0.3333333333333333,0.6666666666666666,9.333333333333334,8.0,0.0,12.698151950718685,0.23625485122897802,0.3333333333333333,0.004527813712807244,False,True,False,False,False,False,False,False,True,False,False,692.626,3.04
5232,69139.0,0,1,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,0,0,0,0,0,0,3,11,0,4335,60,2,11.868583162217659,227.0,0,10,0.4,0.1,0.5,1.0,1.0,34569.5,1,227.0,0.37885463,0.052863438,0.33039647,0.14537445,0.066079296,0.026431719,113.5,34.429153,0.4,0.1,0.5,22.7,1.0,0.0,11.868583162217659,0.842560553633218,0.1,0.00530565167243368,False,True,False,False,False,False,True,False,False,False,False,4148.34,0.6
2407,69109.0,0,0,10,823.0,25.0,459.0,124.0,29.0,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,4607,43,1,12.61327857631759,1555.0,1,19,0.3157894736842105,0.3157894736842105,0.3684210526315789,1.5,0.0,69109.0,0,1555.0,0.52926046,0.01607717,0.29517686,0.07974277,0.018649518,0.06109325,1555.0,319.64758,0.3157894736842105,0.3157894736842105,0.3684210526315789,81.84210526315789,0.6666666666666666,0.2,12.61327857631759,1.5063490340785761,0.05263157894736842,0.0021706099413935317,False,True,False,False,False,False,True,False,False,False,False,2971.687,0.2866666666666666
3834,69627.0,0,1,35,231.0,161.0,215.0,171.0,30.0,53.0,2,8,2,11,5,0,0,0,0,0,0,3,11,1,4335,63,2,11.868583162217659,861.0,0,21,0.38095238095238093,0.09523809523809523,0.5238095238095238,1.6,1.0,34813.5,1,861.0,0.2682927,0.18699187,0.24970964,0.19860627,0.034843206,0.061556328,430.5,83.55058,0.38095238095238093,0.09523809523809523,0.5238095238095238,41.0,0.625,0.0,11.868583162217659,1.7693771626297579,0.09523809523809523,0.008073817762399077,False,True,False,False,False,False,False,True,False,False,False,4386.501,0.39375
7912,38136.0,1,0,69,8.0,15.0,27.0,0.0,20.0,33.0,2,3,1,2,8,1,0,0,0,0,0,3,11,0,4335,47,2,11.868583162217659,103.0,1,6,0.5,0.16666666666666666,0.3333333333333333,0.375,1.0,19068.0,1,103.0,0.0776699,0.14563107,0.26213592,0.0,0.19417475,0.32038835,51.5,12.155931,0.5,0.16666666666666666,0.3333333333333333,17.166666666666668,2.6666666666666665,0.2,11.868583162217659,0.5055363321799308,0.3333333333333333,0.01591695501730104,False,True,False,False,False,False,True,False,False,False,False,1792.392,1.2533333333333332
7712,62159.0,0,0,68,182.0,17.0,259.0,77.0,70.0,29.0,1,6,2,10,4,0,0,0,0,0,0,3,11,0,4335,79,1,11.868583162217659,634.0,0,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,1.5,0.0,62159.0,0,634.0,0.28706625,0.02681388,0.40851736,0.1214511,0.110410094,0.045741323,634.0,95.04876,0.3333333333333333,0.1111111111111111,0.5555555555555556,35.22222222222222,0.6666666666666666,0.0,11.868583162217659,1.5166089965397924,0.05555555555555555,0.01568627450980392,False,False,False,True,False,False,False,True,False,False,False,4910.561,0.5266666666666666
1065,80695.0,0,0,85,557.0,129.0,45.0,193.0,37.0,18.0,1,5,8,5,2,0,0,0,0,0,0,3,11,0,4335,62,1,11.868583162217659,979.0,0,18,0.2777777777777778,0.4444444444444444,0.2777777777777778,2.5,0.0,80695.0,0,979.0,0.5689479,0.13176711,0.04596527,0.19713993,0.037793666,0.018386109,979.0,204.01805,0.2777777777777778,0.4444444444444444,0.2777777777777778,54.388888888888886,0.4,0.0,11.868583162217659,1.5166089965397924,0.05555555555555555,0.0196078431372549,False,True,False,False,False,False,False,True,False,False,False,5003.09,0.248
7275,33316.0,1,1,34,79.0,1.0,31.0,4.0,4.0,12.0,3,2,1,4,6,0,0,0,0,0,0,3,11,1,4396,54,3,12.035592060232718,131.0,0,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.3333333333333333,2.0,11105.333333333334,1,131.0,0.60305345,0.007633588,0.23664123,0.030534351,0.030534351,0.091603056,43.666668,30.062712,0.2857142857142857,0.14285714285714285,0.5714285714285714,18.714285714285715,3.0,0.0,12.035592060232718,0.5816082802547771,0.42857142857142855,0.0077343039126478615,False,False,True,False,False,False,False,True,False,False,False,1799.064,1.62
1343,58554.0,1,1,55,368.0,24.0,68.0,38.0,0.0,88.0,6,8,2,6,7,0,0,0,0,0,0,3,11,1,4335,57,3,11.868583162217659,586.0,0,16,0.5,0.125,0.375,1.1428571428571428,2.0,19518.0,1,586.0,0.6279864,0.040955633,0.11604095,0.06484642,0.0,0.15017065,195.33333,136.07303,0.5,0.125,0.375,36.625,0.875,0.0,11.868583162217659,1.3480968858131488,0.375,0.012687427912341407,False,True,False,False,False,False,False,False,True,False,False,3337.578,0.49875
1384,17256.0,1,0,10,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,1,0,0,0,0,0,3,11,1,4335,33,2,11.868583162217659,62.0,1,5,0.4,0.2,0.4,0.25,1.0,8628.0,1,62.0,0.09677419,0.06451613,0.22580644,0.12903225,0.12903225,0.3548387,31.0,6.6231914,0.4,0.2,0.4,12.4,4.0,0.2,11.868583162217659,0.421280276816609,0.4,0.002306805074971165,True,False,False,False,False,False,True,False,False,False,False,569.448,1.32
9967,53034.0,1,1,30,160.0,15.0,196.0,15.0,11.0,50.0,8,6,1,7,8,0,0,0,0,0,0,3,11,1,4335,51,3,11.868583162217659,447.0,0,14,0.42857142857142855,0.07142857142857142,0.5,0.75,2.0,17678.0,1,447.0,0.35794184,0.033557046,0.43847874,0.033557046,0.0246085,0.111856826,149.0,82.201584,0.42857142857142855,0.07142857142857142,0.5,31.928571428571427,1.3333333333333333,0.0,11.868583162217659,1.1795847750865052,0.5714285714285714,0.006920415224913495,False,True,False,False,False,True,False,False,False,False,False,2704.734,0.68
6181,52203.0,0,0,36,488.0,21.0,238.0,56.0,108.0,28.0,1,8,7,11,6,0,0,0,0,0,0,3,11,1,4335,75,1,11.868583162217659,939.0,0,26,0.3076923076923077,0.2692307692307692,0.4230769230769231,1.3333333333333333,0.0,52203.0,0,939.0,0.51970184,0.022364218,0.25346112,0.05963791,0.115015976,0.029818956,939.0,181.0301,0.3076923076923077,0.2692307692307692,0.4230769230769231,36.11538461538461,0.75,0.0,11.868583162217659,2.1906574394463667,0.038461538461538464,0.008304498269896194,False,False,False,False,False,False,False,False,True,False,False,3915.225,0.5625
10507,59601.0,0,1,14,691.0,7.0,69.0,0.0,7.0,23.0,4,2,2,7,8,0,1,0,0,0,0,3,11,1,4335,48,2,11.868583162217659,797.0,1,11,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.25,1.0,29800.5,1,797.0,0.86700124,0.008782936,0.08657465,0.0,0.008782936,0.028858218,398.5,274.5909,0.18181818181818182,0.18181818181818182,0.6363636363636364,72.45454545454545,4.0,0.2,11.868583162217659,0.9268166089965398,0.36363636363636365,0.003229527104959631,False,False,False,False,False,True,False,False,False,False,False,2860.848,1.92
2674,75154.0,0,1,79,543.0,10.0,205.0,160.0,143.0,82.0,1,6,3,6,3,0,0,0,0,0,0,3,11,1,4762,67,2,13.037645448323067,1143.0,0,15,0.4,0.2,0.4,2.0,1.0,37577.0,1,1143.0,0.47506562,0.008748907,0.17935258,0.1399825,0.12510936,0.07174103,571.5,185.47534,0.4,0.2,0.4,76.2,0.5,0.0,13.037645448323067,1.1505144897102058,0.06666666666666667,0.016589668206635867,False,False,True,False,False,False,False,True,False,False,False,5035.318,0.335
2698,47025.0,0,1,52,254.0,7.0,108.0,20.0,0.0,26.0,3,6,3,5,6,0,0,0,0,0,0,3,11,1,4304,49,2,11.783709787816564,415.0,0,14,0.42857142857142855,0.21428571428571427,0.35714285714285715,1.0,1.0,23512.5,1,415.0,0.6120482,0.01686747,0.26024097,0.04819277,0.0,0.062650606,207.5,98.590904,0.42857142857142855,0.21428571428571427,0.35714285714285715,29.642857142857142,1.0,0.0,11.783709787816564,1.1880808550185873,0.21428571428571427,0.012081784386617101,False,True,False,False,False,False,False,True,False,False,False,2304.225,0.49
